id,taskname,billable,client_id
243242,Learn How to Use Photoshop 38,Billable,48
243243,See Jerusalem 38,Billable,48
243735,Take a Picture With an Interesting Stranger 38,Billable,48
243829,Go to Egypt 38,Billable,48
244387,Drive a 4 Wheeler 39,Billable,48
244388,Build A Log Cabin For my Wife and I 39,Billable,48
244389,Master Drawing 39,Billable,48
244432,Read 100 Books in One Year 39,Billable,48
245007,Try White Hot Chocolate 39,Billable,48
246002,Have a Seat in Government 40,Billable,48
246036,Sing in Public 40,Billable,48
246209,Go to a Nudist Beach 40,Billable,48
246534,Swim in the Nile 40,Billable,48
246535,Go to a Cherry Blossom Festival in Japan 40,Billable,48
247079,Create a Publication 40,Billable,48
247080,Eat Roasted Chestnuts on the Champs-Elysees 40,Billable,48
247094,Go Helmet Diving 41,Billable,48
247095,Be Smiling in a Random Persons Photo in the Back 41,Billable,48
247104,Get Into a Pt School 41,Billable,48
247164,Tell Dad I Love Him 41,Billable,48
247396,Do a Photo Shoot in a Field of Sunflowers 42,Billable,48
247512,Go to a Film Premiere 42,Billable,48
248089,Learn to Do a Back-Handspring 42,Billable,48
248139,Join a Mastermind 42,Billable,48
248140,Go Mountain Climbing 42,Billable,48
248174,Do Crosswords Every Day For a Month 42,Billable,48
248183,Try Nutella 42,Billable,48
248222,Learn to Do a Wall Flip 42,Billable,48
248523,Do a Skydive 42,Billable,48
248524,Go to a Cafe Alone 42,Billable,48
248533,Take a Siesta in Spain 42,Billable,48
248565,Do 100 Sit Ups in 5 Minutes 42,Billable,48
248566,Sleep on an Air Mattress Floating in Water 42,Billable,48
248857,Create a Publication 42,Billable,48
249460,Play Monopoly 43,Billable,48
249461,Give Up Smoking 43,Billable,48
249462,Fly As a Passenger in a Fast Jet 43,Billable,48
249526,Be the Sheriff of a Small Town 43,Billable,48
249527,Attend a Concert 43,Billable,48
249528,Hike the Entire Thames Valley Trail 43,Billable,48
249529,Stay in an Overwater Bungalow in Bora Bora 43,Billable,48
249845,Go to a Garden Party 43,Billable,48
249846,Live in a Completely Sustainable Way For a Year 43,Billable,48
249854,"Have a Net Worth of $1,000,000 43",Billable,48
249919,Complete a 10K Competitive Run Race 44,Billable,48
249920,Get Into a Pt School 44,Billable,48
249921,Become a Scratch Golfer 44,Billable,48
249994,Do a Photo Shoot in a Field of Sunflowers 44,Billable,48
249995,Enter the Tough Guy Competition 44,Billable,48
249996,See the Redwoods 44,Billable,48
249997,Conquer Fear of Snakes 44,Billable,48
250462,Be on the Radio With my Own Song 44,Billable,48
251050,Live in a Completely Sustainable Way For a Year 44,Billable,48
251769,Ride the Bullet Train in Japan 45,Billable,48
251807,Work For a Feminist Organization 45,Billable,48
251808,Be the Sheriff of a Small Town 45,Billable,48
251891,Kiss Under Fireworks 45,Billable,48
253046,Drive a 4 Wheeler 46,Billable,48
253047,Build A Log Cabin For my Wife and I 46,Billable,48
253054,Master Drawing 46,Billable,48
253063,Make a Large Anonymous Donation to a Non-Profit 46,Billable,48
253064,Make 50 Photos of Things That Make Me Happy 46,Billable,48
253169,Learn to Say “Hello” in 15 Languages 46,Billable,48
253178,Have a Wish at 11:11 Come True 46,Billable,48
253179,Learn to Swim 46,Billable,48
253180,Have a Seat in Government 46,Billable,48
253181,Have a 24 Hour Movie-Marathon 46,Billable,48
253930,Be a Bridesmaid 47,Billable,48
253931,Create a World Map With Pins of Where I've Been 47,Billable,48
253932,Go to The Havana International Jazz Festival 47,Billable,48
253933,Do a Photo Shoot in a Field of Sunflowers 47,Billable,48
253981,Go a Month Without Television 47,Billable,48
253983,Join an Art Class 47,Billable,48
254668,Eat a Crepe in France 47,Billable,48
254916,Ride the Bullet Train in Japan 47,Billable,48
254917,Kayak the Bioluminescent Bay of Fajardo 47,Billable,48
255626,Camp in the Backyard 47,Billable,48
255627,Carve my Love and my Name Into a Tree 47,Billable,48
255628,Write a Song and Record It 47,Billable,48
255693,Snow Fight 47,Billable,48
179834,Become a Philanthropist 3,Billable,49
176727,Get Certified As a Public Accountant 3,Billable,49
178075,Try Every Kind of Beer in Germany 3,Billable,49
179838,Completely Give Up Fast Food For a Month 4,Billable,49
223733,Completely Give Up Fast Food For a Month 27,Billable,49
167972,Do Everything With my Left Hand For a Whole Day 3,Unbillable,50
176526,Hike all the 14Ers in Colorado 3,Billable,51
226626,Hike all the 14Ers in Colorado 8,Billable,51
226608,Go Guerilla Gardening 28,Billable,51
226624,Have a Wish at 11:11 Come True 28,Billable,51
232254,Cruise Around the World 31,Billable,51
232398,Publish an Article 31,Billable,51
176570,Play Monopoly 3,Billable,52
176571,Give Up Smoking 3,Billable,52
177866,Get a TEFL Qualification 3,Billable,52
177898,Do a Skydive 3,Billable,52
189277,Go to India 3,Billable,52
220869,Be Proposed to in a Unique Way 6,Billable,52
220870,Swim in the Nile 6,Billable,52
220871,Go to a Cherry Blossom Festival in Japan 6,Billable,52
251688,Be on More Than 4 TV Shows 23,Billable,52
218425,Master Drawing 26,Billable,52
220872,Walk Barefoot in the Rain 26,Billable,52
220873,"Reach 10,000 Likes on my Facebook Page 26",Billable,52
241395,Get Certified As a Financial Planner 36,Billable,52
241397,Learn to Snorkel 36,Billable,52
176720,Act in a Play 3,Billable,53
180000,Attend a Concert 3,Unbillable,54
180008,Hike the Entire Thames Valley Trail 3,Unbillable,54
180009,Stay in an Overwater Bungalow in Bora Bora 3,Unbillable,54
180142,Do Something New Every Month For a Year 3,Unbillable,54
180143,Learn to Do a Handstand 3,Unbillable,54
180149,Cook a Good Dinner 4 Times a Week 3,Unbillable,54
179986,Learn How to Sing 4,Unbillable,54
179987,Hand Write and Send Anonymous Letters 4,Unbillable,54
179988,"Donate Over $5,000 to Orphanages 4",Unbillable,54
180002,Photoshoot Nude 4,Unbillable,54
180144,Sing a Bohemians Prague Song For 34 Minutes Straight 4,Unbillable,54
182446,Start a Diary and Write in It Till It's Complete 3,Billable,55
199397,Learn to Do a Back-Handspring 5,Billable,55
218933,See the Human Brain in Real Life 6,Billable,55
220770,Camp in the Backyard 6,Billable,55
227979,Completely Give Up Fast Food For a Month 9,Billable,55
230972,See the Redwoods 11,Billable,55
220249,Stay in an Overwater Bungalow in Bora Bora 26,Billable,55
176746,Dance in Bali 3,Billable,56
177814,Backpack Through Hells Canyon 3,Billable,57
233066,Spend a Weekend in Vegas 32,Unbillable,57
193920,Sing in Public 4,Unbillable,58
196830,Hike the Entire Sentier De L'Etoile 4,Billable,59
198700,Find a Job Before I Turn 18 4,Billable,59
198934,Fly a Biplane 4,Billable,59
202814,Try Every Kind of Beer in Germany 4,Billable,59
204866,Do 100 Sit Ups in 5 Minutes 4,Billable,59
205479,Eat at the Heart Attack Grill in Las Vegas 4,Billable,59
209587,Zipline Through the Jungle 5,Billable,59
196691,Spend a Weekend in Vegas 5,Billable,59
196692,Hike the Entire Sentier De L'Etoile 5,Billable,59
196743,Ride the Bullet Train in Japan 5,Billable,59
197267,Act in a Play 5,Billable,59
198673,Do Something New Every Month For a Year 5,Billable,59
199106,Kiss on the Beach at Sunset 5,Billable,59
199481,Become More Outgoing 5,Billable,59
202818,Build a Blanket Fort With Someone I Love 5,Billable,59
204177,Build a Greenhouse 5,Billable,59
210609,Find a Dream Job 5,Billable,59
211410,Become a Farmer 5,Billable,59
215371,Go to India 5,Billable,59
219241,Eat at a Restaurant By Myself 6,Billable,59
220863,Write a Song and Record It 6,Billable,59
220896,Dance in Bali 6,Billable,59
221746,Decorate a Tree For Christmas 6,Billable,59
221807,Dance Like No Ones Watching 6,Billable,59
222927,Join an Art Class 7,Billable,59
224504,Bake a Cake For Someone Special 7,Billable,59
224505,Spend a Weekend in Vegas 7,Billable,59
224506,Hike the Entire Sentier De L'Etoile 7,Billable,59
225307,Go to a Garden Party 7,Billable,59
225606,Dance in the Moonlight 7,Billable,59
225609,Try Every Kind of Beer in Germany 7,Billable,59
226310,Appear As an Extra in a Period Drama 8,Billable,59
226344,Build A Log Cabin For my Wife and I 8,Billable,59
228022,See the Tulips in Holland 9,Billable,59
228643,Direct my First Feature Film Before I'M 25 9,Billable,59
228683,Go to a Garden Party 9,Billable,59
228684,Live in a Completely Sustainable Way For a Year 9,Billable,59
228685,"Have a Net Worth of $1,000,000 9",Billable,59
229168,Have a Silly String Fight 10,Billable,59
229478,See Jerusalem 10,Billable,59
230294,Write a Song and Record It 10,Billable,59
230295,Be Proposed to in a Unique Way 10,Billable,59
230296,Swim in the Nile 10,Billable,59
230297,Go to a Cherry Blossom Festival in Japan 10,Billable,59
230303,Dance in Bali 10,Billable,59
230429,Practice a Sport 10,Billable,59
230430,Compete in a 3 Point Basketball Contest 10,Billable,59
230431,Vegan For a Week 10,Billable,59
231816,Hold a Venomous Snake 11,Billable,59
231817,Direct my First Feature Film Before I'M 25 11,Billable,59
231818,Take a Picture With an Interesting Stranger 11,Billable,59
231832,Find a Job Before I Turn 18 11,Billable,59
231833,Work As a Tour Manager 11,Billable,59
231834,Learn Argentinean Tango in Argentina 11,Billable,59
231835,Design and Build my Dream House 11,Billable,59
232737,Try New Food Every Month 12,Billable,59
233311,Earn 100K a Year 12,Billable,59
233312,Become Mayor of my City 12,Billable,59
233356,Ride a Mattress Down the Stairs 12,Billable,59
236136,Direct my First Feature Film Before I'M 25 13,Billable,59
236137,Take a Picture With an Interesting Stranger 13,Billable,59
236138,Invest in a Business 13,Billable,59
236143,Snow Fight 13,Billable,59
236924,Go Bull Riding 13,Billable,59
236964,Work For a Political Party 14,Billable,59
236965,Cliff Diving Into Water 14,Billable,59
236966,Complete a 10K Competitive Run Race 14,Billable,59
236980,Create a World Map With Pins of Where I've Been 14,Billable,59
237022,Join an Art Class 14,Billable,59
237023,Complete 4Hr Body Challenge 14,Billable,59
237024,Tell Dad I Love Him 14,Billable,59
237726,Direct my First Feature Film Before I'M 25 14,Billable,59
237732,Take a Picture With an Interesting Stranger 14,Billable,59
238236,Hike the Continental Divide Trail 14,Billable,59
238316,Get Into a Pt School 15,Billable,59
238751,Eat at a Restaurant By Myself 15,Billable,59
238895,Kiss on the Beach at Sunset 15,Billable,59
238896,Kiss Under Fireworks 15,Billable,59
239498,Have a Shower 15,Billable,59
240047,Completely Give Up Fast Food For a Month 16,Billable,59
240048,Learn How to Sing 16,Billable,59
240191,Appear As an Extra in a Period Drama 16,Billable,59
240196,Raft a Class 5 Rapid 16,Billable,59
240849,Direct my First Feature Film Before I'M 25 16,Billable,59
240940,Kayak the Napali Coast in Hawaii 16,Billable,59
240942,Think of Phrases to Say Before I Die 16,Billable,59
240943,Be on More Than 4 TV Shows 16,Billable,59
240959,Direct a Movie 16,Billable,59
240960,Get my Chakras Aligned 16,Billable,59
241369,Be a Bridesmaid 17,Billable,59
241475,Attend a Broadway Show 17,Billable,59
241503,Go Kayaking 17,Billable,59
242104,Swim in the Nile 17,Billable,59
242105,Go to a Cherry Blossom Festival in Japan 17,Billable,59
242110,Get Certified As a Public Accountant 17,Billable,59
243096,Nutella Battle 18,Billable,59
243097,Read 100 Books in One Year 18,Billable,59
243098,Define my Own Utopia 18,Billable,59
243099,Cross a Glacier on Foot 18,Billable,59
243164,See the Human Brain in Real Life 18,Billable,59
243165,Be on the Radio With my Own Song 18,Billable,59
245101,Join the Mile High Club 19,Billable,59
245102,Experience 25 Different Modes of Transportation 19,Billable,59
245103,Learn Ballroom Dancing 19,Billable,59
245104,Join the Civil Air Patrol 19,Billable,59
245136,Own 400 Books 19,Billable,59
245137,Learn How to Play the Uke 19,Billable,59
245138,Earn 100K a Year 19,Billable,59
245946,Learn to Play Acoustic Guitar 20,Billable,59
245947,Sit in Nature and Just Breathe 20,Billable,59
245948,Eat at a Restaurant By Myself 20,Billable,59
245949,Travel to the Caribbean 20,Billable,59
246639,Get a TEFL Qualification 20,Billable,59
246640,Do a Skydive 20,Billable,59
246641,Go to a Cafe Alone 20,Billable,59
247015,Drive the Hawaiian Coast 20,Billable,59
247017,Spend a Night in the Igloo Village in Finland 21,Billable,59
247018,Go Helmet Diving 21,Billable,59
247207,Go Camping 21,Billable,59
247208,Appear As an Extra in a Period Drama 21,Billable,59
247209,Raft a Class 5 Rapid 21,Billable,59
247210,Become a Psychologist 21,Billable,59
247215,Drive a 4 Wheeler 21,Billable,59
247216,Build A Log Cabin For my Wife and I 21,Billable,59
247617,Become a Stamp Collector 21,Billable,59
247618,"Say ""No"" and Don't Feel Bad About It 21",Billable,59
247619,Visit 15 Attractions of the Unesco World Heritage List 21,Billable,59
247620,Kiss on the Beach at Sunset 21,Billable,59
247670,Do a Detailed Pumpkin Carving 21,Billable,59
247675,Taste Escargot 21,Billable,59
247676,Hike Basin (4827 Ft) 21,Billable,59
247677,Learn to Do a Wall Flip 21,Billable,59
247678,Learn to Play the Cello 21,Billable,59
248069,Sculpt Myself 21,Billable,59
248070,"Taste 1,000 Different Deserts 21",Billable,59
248293,Sleep on an Air Mattress Floating in Water 21,Billable,59
248294,Work on a Crew For a Hot Air Balloon 21,Billable,59
248295,Cruise Around the World 21,Billable,59
248296,Free Myself from Debt 21,Billable,59
248335,Become a Famous Business Women 21,Billable,59
248337,Be Fitter Then Ever 21,Billable,59
248338,Go For Walk in Central Park 21,Billable,59
248511,Be Smiling in a Random Persons Photo in the Back 22,Billable,59
248512,Work For a Political Party 22,Billable,59
248513,Cliff Diving Into Water 22,Billable,59
248514,Complete a 10K Competitive Run Race 22,Billable,59
248519,Get Into a Pt School 22,Billable,59
248546,Create a World Map With Pins of Where I've Been 22,Billable,59
248547,Go to The Havana International Jazz Festival 22,Billable,59
248552,Do a Photo Shoot in a Field of Sunflowers 22,Billable,59
248553,Enter the Tough Guy Competition 22,Billable,59
248556,Run a Marathon For Charity 22,Billable,59
249323,Build a Blanket Fort With Someone I Love 22,Billable,59
249324,Walk on Stilts 22,Billable,59
249382,Take a Ballroom Dancing Course 22,Billable,59
249457,Be Proposed to in a Unique Way 22,Billable,59
249574,Write a Song For Someone 22,Billable,59
250065,Go to an Indian Wedding 22,Billable,59
250067,Eat a Gyro in Greece 22,Billable,59
250068,Attend a Writing Class 22,Billable,59
250159,Make Homemade Pasta 22,Billable,59
250441,Go to a Film Premiere 23,Billable,59
250442,Completely Give Up Fast Food For a Month 23,Billable,59
250443,Learn How to Sing 23,Billable,59
250444,Hand Write and Send Anonymous Letters 23,Billable,59
250616,Ask Someone to a Dance 23,Billable,59
250617,Make a Large Anonymous Donation to a Non-Profit 23,Billable,59
250642,Open a Restaurant 23,Billable,59
250643,Collect Sand from 5 Countries 23,Billable,59
250644,Nutella Battle 23,Billable,59
250645,Read 100 Books in One Year 23,Billable,59
251086,Learn to Do a Wall Flip 23,Billable,59
251087,Learn to Play the Cello 23,Billable,59
251088,Start a Diary and Write in It Till It's Complete 23,Billable,59
251753,Dance in the Moonlight 23,Billable,59
251754,Try Every Kind of Beer in Germany 23,Billable,59
251755,Take a Siesta in Spain 23,Billable,59
251845,Attend a Poetry Reading 23,Billable,59
253240,Ride a Limo 24,Billable,59
253241,Learn to Play Acoustic Guitar 24,Billable,59
253242,Sit in Nature and Just Breathe 24,Billable,59
253243,Eat at a Restaurant By Myself 24,Billable,59
253244,Travel to the Caribbean 24,Billable,59
253308,Ride the Bullet Train in Japan 24,Billable,59
253309,Kayak the Bioluminescent Bay of Fajardo 24,Billable,59
253310,Play Monopoly 24,Billable,59
253842,Have a Trampoline in my Yard 24,Billable,59
253843,Think of Phrases to Say Before I Die 24,Billable,59
253870,Compete in a 3 Point Basketball Contest 24,Billable,59
253875,Vegan For a Week 24,Billable,59
254811,Create a World Map With Pins of Where I've Been 25,Billable,59
254812,Go to The Havana International Jazz Festival 25,Billable,59
254813,Do a Photo Shoot in a Field of Sunflowers 25,Billable,59
254814,Enter the Tough Guy Competition 25,Billable,59
255173,Pass all my Exams 25,Billable,59
255324,Raft a Class 5 Rapid 25,Billable,59
206443,Join a Mastermind 25,Billable,59
219243,Learn to Play the Ocarina 26,Billable,59
220241,Hike the Entire Thames Valley Trail 26,Billable,59
220984,Hike Gray (4840 Ft) 26,Billable,59
221761,Take a Siesta in Spain 26,Billable,59
221808,Become Mayor of my City 26,Billable,59
225604,Find a Job Before I Turn 18 27,Billable,59
225611,Work As a Tour Manager 27,Billable,59
225646,Go See a All-Blacks Rugby Match Live 27,Billable,59
225647,Write a Song For Someone 27,Billable,59
226524,Build A Log Cabin For my Wife and I 28,Billable,59
227509,Tour Through Salar De Uyuni 28,Billable,59
227510,Go Pearl Diving 28,Billable,59
228025,Hand Write and Send Anonymous Letters 29,Billable,59
228644,Write a Song and Record It 29,Billable,59
229063,Be Fitter Then Ever 29,Billable,59
229245,Create a Publication 29,Billable,59
229246,Eat Roasted Chestnuts on the Champs-Elysees 29,Billable,59
229479,Own a Large Book Collection 30,Billable,59
230292,Hike Basin (4827 Ft) 30,Billable,59
230293,Learn to Do a Wall Flip 30,Billable,59
230432,Be Proposed to in a Unique Way 30,Billable,59
231819,Try Nutella 31,Billable,59
231837,Hike Basin (4827 Ft) 31,Billable,59
231906,Learn How to Take Criticism 31,Billable,59
232783,Own a Large Book Collection 32,Billable,59
233309,Attend a College Football Game 32,Billable,59
233310,Try White Hot Chocolate 32,Billable,59
236925,Stay Married For 50 Years 33,Billable,59
236967,Help my Brother Find Out What He Wants to Do 33,Billable,59
236969,Eat a Gyro in Greece 33,Billable,59
237001,Run 135 Miles Across Death Valley Within 60 Hours 33,Billable,59
237002,Deadlift 500 Pounds 33,Billable,59
237003,Bake a Rainbow Cake 33,Billable,59
237020,Read all of Shakespeare's Work 33,Billable,59
237471,Go to a Nudist Beach 34,Billable,59
237721,Hike in Death Valley 34,Billable,59
237722,Study Math 34,Billable,59
237739,Go Camping With my Best Friends 34,Billable,59
237944,Compete in a 3 Point Basketball Contest 34,Billable,59
237945,Vegan For a Week 34,Billable,59
238237,Run 135 Miles Across Death Valley Within 60 Hours 34,Billable,59
238239,Bake a Rainbow Cake 34,Billable,59
238313,Knit a Cushion Cover 34,Billable,59
238314,Drive the Hawaiian Coast 34,Billable,59
238315,Spend a Night in the Igloo Village in Finland 35,Billable,59
238897,Be the Sheriff of a Small Town 35,Billable,59
238899,Attend a Concert 35,Billable,59
238900,Hike the Entire Thames Valley Trail 35,Billable,59
239502,Get a TEFL Qualification 35,Billable,59
239524,Go to a Cafe Alone 35,Billable,59
239525,Dance in the Moonlight 35,Billable,59
240052,See the Redwoods 36,Billable,59
240186,Create a Tradition of Getting Together 36,Billable,59
240192,"Have More Goals That Are ""Completed Things"" Than ""Things To-Do"" 36",Billable,59
240576,Give Up Smoking 36,Billable,59
240577,Fly As a Passenger in a Fast Jet 36,Billable,59
240937,Go to a Garden Party 36,Billable,59
240944,Sculpt Myself 36,Billable,59
240961,Be on More Than 4 TV Shows 36,Billable,59
241372,Read all of Shakespeare's Work 36,Billable,59
242017,Join a Mastermind 37,Billable,59
242106,Walk on Stilts 37,Billable,59
242107,Learn How to Take Criticism 37,Billable,59
242109,Learn to Vault 37,Billable,59
242165,Study Math 37,Billable,59
242166,Become a Farmer 37,Billable,59
243100,Go Kayaking 38,Billable,59
243167,Nutella Battle 38,Billable,59
243168,Read 100 Books in One Year 38,Billable,59
245100,Take a Picture With an Interesting Stranger 39,Billable,59
245800,Rope Swing Into Water 40,Billable,59
245801,Learn How to Snowboard 40,Billable,59
245950,Read 100 Books in One Year 40,Billable,59
245951,Define my Own Utopia 40,Billable,59
245952,Cross a Glacier on Foot 40,Billable,59
245953,Sing a Solo in a Concert 40,Billable,59
246635,"Have a Net Worth of $1,000,000 40",Billable,59
246636,Sculpt Myself 40,Billable,59
246637,"Taste 1,000 Different Deserts 40",Billable,59
246745,Get my Chakras Aligned 40,Billable,59
246747,Join the Mile High Club 40,Billable,59
246913,Make Pancakes in the Shape of Hearts 40,Billable,59
246914,Participate in a Tomato Battle 40,Billable,59
247061,Hike the Continental Divide Trail 40,Billable,59
247062,Swim in the Blue Lagoon in Iceland 40,Billable,59
247063,Go Bull Riding 40,Billable,59
247064,Get Certified As a Financial Planner 40,Billable,59
247211,Learn How to Sing 41,Billable,59
247212,Hand Write and Send Anonymous Letters 41,Billable,59
247213,"Donate Over $5,000 to Orphanages 41",Billable,59
247214,Photoshoot Nude 41,Billable,59
247616,Raft a Class 5 Rapid 42,Billable,59
247621,Become a Psychologist 42,Billable,59
247630,Ask Someone to a Dance 42,Billable,59
247671,Define my Own Utopia 42,Billable,59
247672,Cross a Glacier on Foot 42,Billable,59
247673,Sing a Solo in a Concert 42,Billable,59
247674,Learn Classical Dances 42,Billable,59
248031,Dance at Carnival in Rio De Janeiro 42,Billable,59
248032,Don't Use the Phone For a Day 42,Billable,59
248033,Work For a Feminist Organization 42,Billable,59
248066,Learn to Do a Handstand 42,Billable,59
248067,Cook a Good Dinner 4 Times a Week 42,Billable,59
248081,Kiss on the Beach at Sunset 42,Billable,59
248082,Kiss Under Fireworks 42,Billable,59
248289,Hike in Death Valley 42,Billable,59
248290,Study Math 42,Billable,59
248291,Become a Farmer 42,Billable,59
248292,Write For a TV Sitcom 42,Billable,59
248332,See the Golden Gate Bridge in San Francisco 42,Billable,59
248333,Take a Ballroom Dancing Course 42,Billable,59
248334,Hold Up a Free Hugs Sign 42,Billable,59
248339,Build a Disc Golf Course 42,Billable,59
248349,Write a Song and Record It 42,Billable,59
248350,Be Proposed to in a Unique Way 42,Billable,59
248351,Swim in the Nile 42,Billable,59
248510,Tour Through Salar De Uyuni 42,Billable,59
248515,Go Pearl Diving 42,Billable,59
248516,Open an Animal Shelter 42,Billable,59
248517,Backpack Through Hells Canyon 42,Billable,59
248518,Get a TEFL Qualification 42,Billable,59
248548,Volunteer With Big Brother Program 42,Billable,59
248549,Exercise For 3 Months 42,Billable,59
248550,Become a Recognized Economist 42,Billable,59
248551,Have a Shower 42,Billable,59
248557,Decorate a Tree For Christmas 42,Billable,59
249277,Write a Full-Length Play 43,Billable,59
249278,Have a Wish at 11:11 Come True 43,Billable,59
249452,Spend a Weekend in Vegas 43,Billable,59
249454,Ride the Bullet Train in Japan 43,Billable,59
249544,Learn to Do a Handstand 43,Billable,59
249576,Kiss Under Fireworks 43,Billable,59
249577,Learn to Do a Back-Handspring 43,Billable,59
249610,Learn to Do a Wall Flip 43,Billable,59
249695,Go Camping With my Best Friends 43,Billable,59
250062,Go to a Film Premiere 44,Billable,59
250063,Completely Give Up Fast Food For a Month 44,Billable,59
250064,Learn How to Sing 44,Billable,59
250069,Hand Write and Send Anonymous Letters 44,Billable,59
250070,"Donate Over $5,000 to Orphanages 44",Billable,59
250162,Go Kayaking 44,Billable,59
250445,See the Kremlin in Russia 44,Billable,59
250446,Learn How to Use Photoshop 44,Billable,59
250615,Fly As a Passenger in a Fast Jet 44,Billable,59
250640,Dance at Carnival in Rio De Janeiro 44,Billable,59
250641,Don't Use the Phone For a Day 44,Billable,59
250646,Work For a Feminist Organization 44,Billable,59
250647,Be the Sheriff of a Small Town 44,Billable,59
250648,Attend a Concert 44,Billable,59
250649,Hike the Entire Thames Valley Trail 44,Billable,59
251089,Work For a Political Party 45,Billable,59
251092,Cliff Diving Into Water 45,Billable,59
251139,See the Redwoods 45,Billable,59
251140,Conquer Fear of Snakes 45,Billable,59
251141,Run a Marathon For Charity 45,Billable,59
251751,Try New Food Every Month 45,Billable,59
251752,Go to a Blacklight Party 45,Billable,59
251844,Cook a Good Dinner 4 Times a Week 45,Billable,59
251850,Become a Stamp Collector 45,Billable,59
253238,Go on a Humanitarian Aid Trip 46,Billable,59
253239,Ride a Limo 46,Billable,59
253840,Fly a Biplane 46,Billable,59
253841,Go See a All-Blacks Rugby Match Live 46,Billable,59
253872,Sculpt Myself 46,Billable,59
253873,Go Helmet Diving 47,Billable,59
253874,Be Smiling in a Random Persons Photo in the Back 47,Billable,59
254882,Go to a Blacklight Party 47,Billable,59
254883,Bake a Cake For Someone Special 47,Billable,59
254884,Spend a Weekend in Vegas 47,Billable,59
255169,Visit 15 Attractions of the Unesco World Heritage List 47,Billable,59
255325,Do a Detailed Pumpkin Carving 47,Billable,59
255326,Taste Escargot 47,Billable,59
197898,Swim in the Nile 4,Unbillable,60
197900,Go to a Cherry Blossom Festival in Japan 4,Unbillable,60
249774,Own 400 Books 22,Billable,60
250035,Ride Every Single Ride at a Theme Park 22,Billable,60
251511,Carve my Love and my Name Into a Tree 23,Billable,60
253737,Work As a Tour Manager 24,Billable,60
253786,Live in a Completely Sustainable Way For a Year 24,Billable,60
249685,Become a Farmer 43,Billable,60
250087,Swim in the Red Sea 44,Billable,60
251510,Appear As an Extra in a Period Drama 45,Billable,60
203288,Earn 100K a Year 4,Billable,61
203289,Become Mayor of my City 4,Billable,61
210072,Eat at a Restaurant By Myself 5,Unbillable,61
210073,Travel to the Caribbean 5,Unbillable,61
203276,Walk on Stilts 5,Billable,61
214494,Tour Through Salar De Uyuni 5,Unbillable,61
214495,Go Pearl Diving 5,Unbillable,61
214594,Do a Skydive 5,Unbillable,61
214601,Go to a Cafe Alone 5,Unbillable,61
214602,Dance in the Moonlight 5,Unbillable,61
214687,Earn 100K a Year 5,Unbillable,61
215211,Decorate a Tree For Christmas 5,Unbillable,61
215212,Dance Like No Ones Watching 5,Unbillable,61
215214,Write a Haiku 5,Unbillable,61
215219,Do 100 Sit Ups in 5 Minutes 5,Unbillable,61
215220,Sleep on an Air Mattress Floating in Water 5,Unbillable,61
215223,Work on a Crew For a Hot Air Balloon 5,Unbillable,61
215230,Cruise Around the World 5,Unbillable,61
215631,Be Fitter Then Ever 5,Unbillable,61
215763,Go For Walk in Central Park 5,Unbillable,61
215764,Earn Over 100K a Year 5,Unbillable,61
215765,Know the Stars 5,Unbillable,61
216074,Stay Married For 50 Years 5,Unbillable,61
216866,Knit a Cushion Cover 5,Unbillable,61
216877,Drive the Hawaiian Coast 5,Unbillable,61
216882,Spend a Night in the Igloo Village in Finland 6,Unbillable,61
217902,Pass all my Exams 6,Unbillable,61
218047,Appear As an Extra in a Period Drama 6,Unbillable,61
219425,Bake Cinnamon Rolls 6,Unbillable,61
219426,Kiss at the Top of a Ferris Wheel 6,Unbillable,61
220217,Join a Mastermind 6,Unbillable,61
220218,Go Mountain Climbing 6,Unbillable,61
220460,Build a Blanket Fort With Someone I Love 6,Unbillable,61
220820,Carve my Love and my Name Into a Tree 6,Unbillable,61
221506,Go Skinny Dipping at Midnight 6,Unbillable,61
221514,Practice a Sport 6,Unbillable,61
222041,Eat at the Heart Attack Grill in Las Vegas 6,Unbillable,61
222058,Become a Famous Business Women 6,Unbillable,61
225933,Go For Walk in Central Park 7,Unbillable,61
225934,Earn Over 100K a Year 7,Unbillable,61
225941,Know the Stars 7,Unbillable,61
225942,Make Pancakes in the Shape of Hearts 7,Unbillable,61
225943,Participate in a Tomato Battle 7,Unbillable,61
225944,Stay Married For 50 Years 7,Unbillable,61
225975,Ride Every Single Ride at a Theme Park 7,Unbillable,61
225976,Build a Website 7,Unbillable,61
225977,Create a Blog 7,Unbillable,61
225982,Create a Children's Book 7,Unbillable,61
225983,Go to an Indian Wedding 7,Unbillable,61
226233,Finish First Place 8,Unbillable,61
226234,Ride a Double Decker Bus 8,Unbillable,61
229084,Make Vodka Gummy Bear 9,Unbillable,61
230631,Participate in a Tomato Battle 10,Unbillable,61
231141,Pass all my Exams 11,Unbillable,61
231165,Go to all the Monopoly Properties 11,Unbillable,61
231166,Tame a Tiger 11,Unbillable,61
231190,Raft a Class 5 Rapid 11,Unbillable,61
231375,Go on a Humanitarian Aid Trip 11,Unbillable,61
231589,Hike the Entire Thames Valley Trail 11,Unbillable,61
231590,Stay in an Overwater Bungalow in Bora Bora 11,Unbillable,61
231592,Learn to Do a Handstand 11,Unbillable,61
231593,Cook a Good Dinner 4 Times a Week 11,Unbillable,61
231659,Explore Manhattan 11,Unbillable,61
